,rota,atributo 1,atributo 2,correlação,correlação absoluta
1087,jg,totalTimeCrowdControlDealt,visionWardsBoughtInGame,-0.11555977369301487,0.11555977369301487
787,mid,totalDamageTaken,trueDamageDealtToChampions,0.11550322575366913,0.11550322575366913
832,jg,assists,magicDamageDealt,0.11529530092754299,0.11529530092754299
1066,jg,totalDamageTaken,visionWardsBoughtInGame,0.11513292006009036,0.11513292006009036
818,mid,trueDamageDealtToChampions,trueDamageTaken,0.11507806511444658,0.11507806511444658
481,sup,timeCCingOthers,trueDamageDealtToChampions,0.11505151696456176,0.11505151696456176
6,adc,assists,neutralMinionsKilled,0.11501885475248846,0.11501885475248846
858,jg,deaths,physicalDamageDealtToChampions,0.11451867631456816,0.11451867631456816
1371,top,trueDamageDealtToChampions,visionScore,0.1140646234826988,0.1140646234826988
266,adc,trueDamageDealtToChampions,trueDamageTaken,0.1139538762325787,0.1139538762325787
254,adc,totalMinionsKilled,wardsPlaced,0.11385470100214633,0.11385470100214633
197,adc,physicalDamageTaken,wardsPlaced,0.11380096201290578,0.11380096201290578
643,mid,longestTimeSpentLiving,physicalDamageTaken,-0.1136649621962705,0.1136649621962705
400,sup,magicalDamageTaken,physicalDamageDealt,0.11362166768409421,0.11362166768409421
276,sup,assists,deaths,-0.11351265307233437,0.11351265307233437
394,sup,magicDamageDealt,trueDamageDealtToChampions,0.11328657276565152,0.11328657276565152
184,adc,physicalDamageDealtToChampions,wardsPlaced,0.11322736915272691,0.11322736915272691
791,mid,totalDamageTaken,wardsPlaced,0.11322129139524933,0.11322129139524933
738,mid,physicalDamageTaken,totalDamageDealt,-0.11309691891601835,0.11309691891601835
540,sup,trueDamageDealt,visionWardsBoughtInGame,0.1130952794150916,0.1130952794150916
688,mid,magicalDamageTaken,trueDamageTaken,0.11274318228407318,0.11274318228407318
1333,top,totalDamageDealtToChampions,visionWardsBoughtInGame,0.11242587600564662,0.11242587600564662
1285,top,physicalDamageDealtToChampions,trueDamageTaken,0.11217481717684914,0.11217481717684914
671,mid,magicDamageDealt,trueDamageTaken,-0.11203111830318616,0.11203111830318616
419,sup,neutralMinionsKilled,timeCCingOthers,-0.11125339356045787,0.11125339356045787
1168,top,goldEarned,visionWardsBoughtInGame,0.11102035103752328,0.11102035103752328
473,sup,physicalDamageTaken,wardsPlaced,-0.1109014487507258,0.1109014487507258
1058,jg,totalDamageDealtToChampions,wardsPlaced,-0.11089568371063005,0.11089568371063005
1359,top,totalTimeCrowdControlDealt,trueDamageDealt,0.1107040495698055,0.1107040495698055
1035,jg,timeCCingOthers,visionScore,-0.11060571496178477,0.11060571496178477
590,mid,deaths,totalTimeCrowdControlDealt,-0.10979277246516453,0.10979277246516453
338,sup,goldEarned,trueDamageTaken,0.10946104429076349,0.10946104429076349
948,jg,magicDamageDealt,visionScore,-0.10942228457500197,0.10942228457500197
1121,top,assists,trueDamageDealt,0.1093996585353675,0.1093996585353675
247,adc,totalHeal,wardsPlaced,-0.10939070281359696,0.10939070281359696
46,adc,goldEarned,longestTimeSpentLiving,0.10935135068776576,0.10935135068776576
48,adc,goldEarned,magicalDamageTaken,0.1092905400694917,0.1092905400694917
1011,jg,physicalDamageDealtToChampions,visionWardsBoughtInGame,-0.10884824598046199,0.10884824598046199
614,mid,goldEarned,trueDamageTaken,0.108634004112183,0.108634004112183
492,sup,totalDamageDealt,trueDamageDealtToChampions,0.10812474515062945,0.10812474515062945
448,sup,physicalDamageDealtToChampions,timeCCingOthers,-0.10810669533091236,0.10810669533091236
979,jg,neutralMinionsKilled,trueDamageDealtToChampions,0.10756404466390204,0.10756404466390204
513,sup,totalDamageTaken,visionScore,-0.1075227932717054,0.1075227932717054
592,mid,deaths,trueDamageDealtToChampions,0.10695932619434226,0.10695932619434226
556,mid,assists,magicDamageDealt,0.1068525678790952,0.1068525678790952
533,sup,totalTimeCrowdControlDealt,trueDamageTaken,0.10669932253824577,0.10669932253824577
485,sup,timeCCingOthers,wardsPlaced,0.10644040007884112,0.10644040007884112
20,adc,assists,visionScore,0.10596673893518985,0.10596673893518985
5,adc,assists,magicalDamageTaken,0.10579706233197597,0.10579706233197597
7,adc,assists,physicalDamageDealt,0.10575003326046693,0.10575003326046693
1275,top,physicalDamageDealtToChampions,physicalDamageTaken,0.10549091194689365,0.10549091194689365
1353,top,totalMinionsKilled,trueDamageDealt,0.10543764836071938,0.10543764836071938
1137,top,deaths,totalDamageDealt,-0.1054194520328713,0.1054194520328713
980,jg,neutralMinionsKilled,trueDamageTaken,-0.10507364446317369,0.10507364446317369
843,jg,assists,totalMinionsKilled,-0.10491190949644517,0.10491190949644517
816,mid,trueDamageDealt,visionWardsBoughtInGame,0.10484957403409803,0.10484957403409803
1300,top,physicalDamageTaken,visionWardsBoughtInGame,-0.10481408915629455,0.10481408915629455
179,adc,physicalDamageDealtToChampions,trueDamageDealt,-0.1044857986906953,0.1044857986906953
848,jg,assists,visionScore,0.10411512017178401,0.10411512017178401
634,mid,kills,trueDamageTaken,0.10398089498998522,0.10398089498998522
545,sup,trueDamageDealtToChampions,wardsPlaced,-0.10383890202677605,0.10383890202677605
1024,jg,physicalDamageTaken,visionWardsBoughtInGame,0.10381224965059156,0.10381224965059156
428,sup,neutralMinionsKilled,trueDamageTaken,0.10366903292746871,0.10366903292746871
1089,jg,trueDamageDealt,trueDamageDealtToChampions,0.10359668757748008,0.10359668757748008
638,mid,longestTimeSpentLiving,magicDamageDealt,0.10358960682119531,0.10358960682119531
982,jg,neutralMinionsKilled,visionWardsBoughtInGame,0.10315496563517547,0.10315496563517547
336,sup,goldEarned,trueDamageDealt,-0.10278148666664227,0.10278148666664227
106,adc,magicDamageDealt,neutralMinionsKilled,0.10276517266587609,0.10276517266587609
1100,jg,trueDamageTaken,wardsPlaced,-0.1026390997514003,0.1026390997514003
1009,jg,physicalDamageDealtToChampions,trueDamageTaken,-0.10194394189487097,0.10194394189487097
267,adc,trueDamageDealtToChampions,visionScore,0.10193587479922188,0.10193587479922188
891,jg,goldEarned,visionScore,0.10191735965144323,0.10191735965144323
1186,top,kills,trueDamageTaken,0.10172906192730619,0.10172906192730619
340,sup,goldEarned,visionWardsBoughtInGame,-0.10147929041850455,0.10147929041850455
1150,top,goldEarned,longestTimeSpentLiving,0.10127370930532575,0.10127370930532575
72,adc,kills,physicalDamageTaken,0.10090198059897956,0.10090198059897956
474,sup,timeCCingOthers,totalDamageDealt,-0.10080732181563426,0.10080732181563426
1310,top,timeCCingOthers,trueDamageTaken,0.1004332150422898,0.1004332150422898
689,mid,magicalDamageTaken,visionScore,0.09993015507126439,0.09993015507126439
629,mid,kills,totalHeal,0.09975695457737782,0.09975695457737782
522,sup,totalHeal,visionWardsBoughtInGame,-0.09967530575798791,0.09967530575798791
698,mid,neutralMinionsKilled,totalDamageTaken,-0.09954829309055639,0.09954829309055639
147,adc,neutralMinionsKilled,totalHeal,0.09953658868207077,0.09953658868207077
1085,jg,totalTimeCrowdControlDealt,trueDamageTaken,0.0995329116067003,0.0995329116067003
691,mid,magicalDamageTaken,wardsPlaced,0.09929045774222794,0.09929045774222794
120,adc,magicDamageDealt,visionScore,0.0992125477108479,0.0992125477108479
517,sup,totalHeal,totalTimeCrowdControlDealt,0.0990863882615739,0.0990863882615739
888,jg,goldEarned,trueDamageDealt,0.09904332883868007,0.09904332883868007
399,sup,magicalDamageTaken,neutralMinionsKilled,0.09895473045692872,0.09895473045692872
542,sup,trueDamageDealtToChampions,trueDamageTaken,0.09886146817461167,0.09886146817461167
653,mid,longestTimeSpentLiving,trueDamageTaken,-0.09859924218564343,0.09859924218564343
1202,top,longestTimeSpentLiving,totalTimeCrowdControlDealt,0.09846010592068531,0.09846010592068531
771,mid,totalDamageDealt,visionWardsBoughtInGame,0.09820442261097591,0.09820442261097591
544,sup,trueDamageDealtToChampions,visionWardsBoughtInGame,-0.09814342241159733,0.09814342241159733
1122,top,assists,trueDamageDealtToChampions,-0.09814134927627195,0.09814134927627195
866,jg,deaths,totalTimeCrowdControlDealt,-0.09788851670550251,0.09788851670550251
921,jg,longestTimeSpentLiving,totalDamageDealt,0.09785718641656974,0.09785718641656974
1289,top,physicalDamageTaken,timeCCingOthers,0.09750126559790989,0.09750126559790989
1073,jg,totalHeal,visionScore,0.09746561128967231,0.09746561128967231
1323,top,totalDamageDealt,visionWardsBoughtInGame,0.09745733073990674,0.09745733073990674
918,jg,longestTimeSpentLiving,physicalDamageDealtToChampions,-0.09707353353214805,0.09707353353214805
44,adc,deaths,wardsPlaced,-0.09676114436181478,0.09676114436181478
938,jg,magicDamageDealt,timeCCingOthers,0.09652465905891147,0.09652465905891147
639,mid,longestTimeSpentLiving,magicalDamageTaken,-0.0963384996170563,0.0963384996170563
379,sup,longestTimeSpentLiving,visionWardsBoughtInGame,0.09610892879386326,0.09610892879386326
1357,top,totalMinionsKilled,visionWardsBoughtInGame,0.0959358978950664,0.0959358978950664
523,sup,totalHeal,wardsPlaced,-0.09590472630010029,0.09590472630010029
1256,top,neutralMinionsKilled,trueDamageTaken,-0.09580761499068295,0.09580761499068295
1197,top,longestTimeSpentLiving,totalDamageDealt,0.09536391487140825,0.09536391487140825
1048,jg,totalDamageDealt,wardsPlaced,-0.09469731725747839,0.09469731725747839
1013,jg,physicalDamageTaken,timeCCingOthers,0.09466602732026808,0.09466602732026808
308,sup,deaths,timeCCingOthers,0.09455136179579193,0.09455136179579193
438,sup,physicalDamageDealt,totalHeal,0.09433528746147246,0.09433528746147246
284,sup,assists,physicalDamageDealtToChampions,-0.09419055987425226,0.09419055987425226
234,adc,totalDamageTaken,trueDamageDealt,0.09416819577761175,0.09416819577761175
98,adc,longestTimeSpentLiving,totalTimeCrowdControlDealt,0.0939391019422426,0.0939391019422426
3,adc,assists,longestTimeSpentLiving,-0.09384435547103251,0.09384435547103251
760,mid,timeCCingOthers,visionWardsBoughtInGame,0.09347680489540643,0.09347680489540643
1010,jg,physicalDamageDealtToChampions,visionScore,0.09311846474786999,0.09311846474786999
186,adc,physicalDamageTaken,totalDamageDealt,0.09307666461252226,0.09307666461252226
208,adc,timeCCingOthers,visionWardsBoughtInGame,0.09286262559844849,0.09286262559844849
1309,top,timeCCingOthers,trueDamageDealtToChampions,-0.09228461049829392,0.09228461049829392
986,jg,physicalDamageDealt,timeCCingOthers,-0.09195024659204681,0.09195024659204681
126,adc,magicalDamageTaken,physicalDamageTaken,0.09176612328373862,0.09176612328373862
535,sup,totalTimeCrowdControlDealt,visionWardsBoughtInGame,-0.09169361084147451,0.09169361084147451
344,sup,kills,magicalDamageTaken,0.09168507260771246,0.09168507260771246
1053,jg,totalDamageDealtToChampions,trueDamageDealt,0.09150431819164173,0.09150431819164173
862,jg,deaths,totalDamageDealtToChampions,0.09101707841779308,0.09101707841779308
253,adc,totalMinionsKilled,visionWardsBoughtInGame,0.09094076274421008,0.09094076274421008
764,mid,totalDamageDealt,totalHeal,0.09093312219909398,0.09093312219909398
1315,top,totalDamageDealt,totalDamageTaken,0.09087404403966275,0.09087404403966275
598,mid,goldEarned,longestTimeSpentLiving,0.0907426516182499,0.0907426516182499
582,mid,deaths,physicalDamageDealtToChampions,0.0907067285986134,0.0907067285986134
1345,top,totalHeal,totalTimeCrowdControlDealt,-0.09060035589921704,0.09060035589921704
240,adc,totalHeal,totalMinionsKilled,0.09055666818551698,0.09055666818551698
1181,top,kills,totalHeal,0.09037639193847029,0.09037639193847029
972,jg,neutralMinionsKilled,totalDamageDealt,0.08992595040491691,0.08992595040491691
1082,jg,totalMinionsKilled,wardsPlaced,-0.0898231798622726,0.0898231798622726
38,adc,deaths,totalTimeCrowdControlDealt,-0.08951258372602133,0.08951258372602133
880,jg,goldEarned,physicalDamageTaken,0.08950222201554878,0.08950222201554878
813,mid,trueDamageDealt,trueDamageDealtToChampions,-0.08949016235113486,0.08949016235113486
149,adc,neutralMinionsKilled,totalTimeCrowdControlDealt,0.08898482204167756,0.08898482204167756
997,jg,physicalDamageDealt,visionWardsBoughtInGame,-0.08855593313789835,0.08855593313789835
43,adc,deaths,visionWardsBoughtInGame,-0.08818869107508993,0.08818869107508993
1370,top,trueDamageDealtToChampions,trueDamageTaken,0.08804054261653758,0.08804054261653758
704,mid,neutralMinionsKilled,trueDamageTaken,-0.08803351933157007,0.08803351933157007
134,adc,magicalDamageTaken,trueDamageDealt,0.08789574353802306,0.08789574353802306
694,mid,neutralMinionsKilled,physicalDamageTaken,-0.08789009331499309,0.08789009331499309
571,mid,assists,trueDamageTaken,0.08786797199239657,0.08786797199239657
381,sup,magicDamageDealt,magicalDamageTaken,0.08756218521893937,0.08756218521893937
875,jg,goldEarned,magicDamageDealt,0.08736800775126025,0.08736800775126025
789,mid,totalDamageTaken,visionScore,0.08726863758137886,0.08726863758137886
2,adc,assists,kills,0.0872010475814603,0.0872010475814603
92,adc,longestTimeSpentLiving,timeCCingOthers,0.0870519000855048,0.0870519000855048
32,adc,deaths,timeCCingOthers,-0.08681692969824896,0.08681692969824896
370,sup,longestTimeSpentLiving,totalDamageDealtToChampions,-0.08663680782318173,0.08663680782318173
749,mid,physicalDamageTaken,wardsPlaced,0.08585865603060402,0.08585865603060402
1029,jg,timeCCingOthers,totalHeal,0.08547112353721957,0.08547112353721957
217,adc,totalDamageDealt,trueDamageTaken,0.08533781789455036,0.08533781789455036
1091,jg,trueDamageDealt,visionScore,-0.08532254843275087,0.08532254843275087
1147,top,deaths,visionWardsBoughtInGame,-0.08506073019851439,0.08506073019851439
1290,top,physicalDamageTaken,totalDamageDealt,0.08494866448461033,0.08494866448461033
22,adc,assists,wardsPlaced,0.08469723361892108,0.08469723361892108
695,mid,neutralMinionsKilled,timeCCingOthers,0.0842908161324985,0.0842908161324985
104,adc,longestTimeSpentLiving,wardsPlaced,0.08414139854822059,0.08414139854822059
632,mid,kills,trueDamageDealt,-0.08391075537135394,0.08391075537135394
78,adc,kills,totalMinionsKilled,0.0839072241477734,0.0839072241477734
650,mid,longestTimeSpentLiving,totalTimeCrowdControlDealt,0.08379832336539643,0.08379832336539643
125,adc,magicalDamageTaken,physicalDamageDealtToChampions,0.08375077546267991,0.08375077546267991
341,sup,goldEarned,wardsPlaced,-0.08372764468471966,0.08372764468471966
1263,top,physicalDamageDealt,totalDamageDealt,0.08366103648255895,0.08366103648255895
1079,jg,totalMinionsKilled,trueDamageTaken,0.0835599439291125,0.0835599439291125
569,mid,assists,trueDamageDealt,0.08294092321864625,0.08294092321864625
904,jg,kills,totalDamageTaken,0.08284211819105114,0.08284211819105114
541,sup,trueDamageDealt,wardsPlaced,0.08243928354342624,0.08243928354342624
242,adc,totalHeal,trueDamageDealt,-0.08243081141630398,0.08243081141630398
9,adc,assists,physicalDamageTaken,0.08236591940227857,0.08236591940227857
452,sup,physicalDamageDealtToChampions,totalHeal,0.08227389432350445,0.08227389432350445
636,mid,kills,visionWardsBoughtInGame,-0.08225955369807846,0.08225955369807846
1052,jg,totalDamageDealtToChampions,totalTimeCrowdControlDealt,0.08223129325912015,0.08223129325912015
349,sup,kills,timeCCingOthers,0.08211488730746812,0.08211488730746812
1183,top,kills,totalTimeCrowdControlDealt,-0.08201324547880127,0.08201324547880127
1020,jg,physicalDamageTaken,trueDamageDealt,-0.08186042127276479,0.08186042127276479
672,mid,magicDamageDealt,visionScore,0.08175937392500611,0.08175937392500611
953,jg,magicalDamageTaken,physicalDamageDealtToChampions,0.08168680187504757,0.08168680187504757
1348,top,totalHeal,trueDamageTaken,0.08151194205025937,0.08151194205025937
480,sup,timeCCingOthers,trueDamageDealt,-0.08135398870713804,0.08135398870713804
515,sup,totalDamageTaken,wardsPlaced,-0.08125311918207478,0.08125311918207478
714,mid,physicalDamageDealt,totalHeal,-0.08113392967573459,0.08113392967573459
1067,jg,totalDamageTaken,wardsPlaced,-0.08100928880860278,0.08100928880860278
645,mid,longestTimeSpentLiving,totalDamageDealt,0.08096668522647528,0.08096668522647528
801,mid,totalMinionsKilled,trueDamageDealt,0.08086313816984662,0.08086313816984662
626,mid,kills,totalDamageDealt,0.08070371170177863,0.08070371170177863
1351,top,totalHeal,wardsPlaced,0.08066241578281483,0.08066241578281483
940,jg,magicDamageDealt,totalDamageDealtToChampions,0.08053545377264389,0.08053545377264389
472,sup,physicalDamageTaken,visionWardsBoughtInGame,-0.08053162749823474,0.08053162749823474
1343,top,totalDamageTaken,wardsPlaced,0.08032747167212982,0.08032747167212982
874,jg,goldEarned,longestTimeSpentLiving,0.0800165578740328,0.0800165578740328
881,jg,goldEarned,timeCCingOthers,0.07975924183928854,0.07975924183928854
893,jg,goldEarned,wardsPlaced,-0.07961019516625885,0.07961019516625885
150,adc,neutralMinionsKilled,trueDamageDealt,0.07955681049561403,0.07955681049561403
1190,top,longestTimeSpentLiving,magicDamageDealt,0.07888892381749656,0.07888892381749656
811,mid,totalTimeCrowdControlDealt,visionWardsBoughtInGame,0.07883284272276435,0.07883284272276435
896,jg,kills,magicalDamageTaken,0.07873587385705288,0.07873587385705288
1166,top,goldEarned,trueDamageTaken,0.07871517922581897,0.07871517922581897
11,adc,assists,totalDamageDealt,0.07827518353147568,0.07827518353147568
110,adc,magicDamageDealt,timeCCingOthers,0.07817078106106179,0.07817078106106179
594,mid,deaths,visionScore,-0.07812806285864046,0.07812806285864046
839,jg,assists,totalDamageDealt,-0.07807698008921907,0.07807698008921907
923,jg,longestTimeSpentLiving,totalDamageTaken,-0.07790547439241695,0.07790547439241695
770,mid,totalDamageDealt,visionScore,0.07766866832544048,0.07766866832544048
844,jg,assists,totalTimeCrowdControlDealt,0.07752506108582598,0.07752506108582598
591,mid,deaths,trueDamageDealt,-0.07737568776178938,0.07737568776178938
1225,top,magicDamageDealt,visionWardsBoughtInGame,0.07674478264301023,0.07674478264301023
1261,top,physicalDamageDealt,physicalDamageTaken,0.07662723394022054,0.07662723394022054
1172,top,kills,magicalDamageTaken,0.07653627186332403,0.07653627186332403
657,mid,magicDamageDealt,magicalDamageTaken,0.07650694057983863,0.07650694057983863
850,jg,assists,wardsPlaced,0.07642708290112493,0.07642708290112493
67,adc,kills,magicDamageDealt,0.0764220708892677,0.0764220708892677
652,mid,longestTimeSpentLiving,trueDamageDealtToChampions,-0.07641922035271703,0.07641922035271703
146,adc,neutralMinionsKilled,totalDamageTaken,0.0763747567653548,0.0763747567653548
245,adc,totalHeal,visionScore,0.07633424764547059,0.07633424764547059
648,mid,longestTimeSpentLiving,totalHeal,0.07617716971418503,0.07617716971418503
1132,top,deaths,neutralMinionsKilled,-0.07607601533838645,0.07607601533838645
630,mid,kills,totalMinionsKilled,0.07602957424698127,0.07602957424698127
152,adc,neutralMinionsKilled,trueDamageTaken,0.07594310020865594,0.07594310020865594
1115,top,assists,totalDamageDealt,0.07574158995780317,0.07574158995780317
1236,top,magicalDamageTaken,totalMinionsKilled,0.07572596389646309,0.07572596389646309
846,jg,assists,trueDamageDealtToChampions,0.0756322980696078,0.0756322980696078
339,sup,goldEarned,visionScore,0.07557553510478951,0.07557553510478951
605,mid,goldEarned,timeCCingOthers,0.07526036146335507,0.07526036146335507
504,sup,totalDamageDealtToChampions,visionScore,-0.07521330697484338,0.07521330697484338
998,jg,physicalDamageDealt,wardsPlaced,-0.07509829436115248,0.07509829436115248
966,jg,magicalDamageTaken,visionWardsBoughtInGame,0.07502625781352709,0.07502625781352709
316,sup,deaths,trueDamageDealtToChampions,0.07485652782451369,0.07485652782451369
24,adc,deaths,kills,-0.07482865464475022,0.07482865464475022
395,sup,magicDamageDealt,trueDamageTaken,-0.0745905519101032,0.0745905519101032
225,adc,totalDamageDealtToChampions,trueDamageDealt,0.07453550940768135,0.07453550940768135
588,mid,deaths,totalHeal,-0.07433676775013504,0.07433676775013504
720,mid,physicalDamageDealt,visionScore,0.07433292256234779,0.07433292256234779
1230,top,magicalDamageTaken,physicalDamageTaken,0.07432245131801836,0.07432245131801836
684,mid,magicalDamageTaken,totalMinionsKilled,0.07400405304059098,0.07400405304059098
566,mid,assists,totalHeal,0.07393930038167375,0.07393930038167375
30,adc,deaths,physicalDamageDealtToChampions,-0.07388995397851919,0.07388995397851919
1277,top,physicalDamageDealtToChampions,totalDamageDealt,-0.07377140619746332,0.07377140619746332
1118,top,assists,totalHeal,0.07303755105886872,0.07303755105886872
1243,top,magicalDamageTaken,wardsPlaced,0.07302661512260651,0.07302661512260651
769,mid,totalDamageDealt,trueDamageTaken,-0.0729107350486946,0.0729107350486946
1229,top,magicalDamageTaken,physicalDamageDealtToChampions,0.07279663963429249,0.07279663963429249
951,jg,magicalDamageTaken,neutralMinionsKilled,0.07271927463880586,0.07271927463880586
1320,top,totalDamageDealt,trueDamageDealtToChampions,0.07252527627760563,0.07252527627760563
991,jg,physicalDamageDealt,totalMinionsKilled,0.07247129250421767,0.07247129250421767
1104,top,assists,deaths,-0.07239587180374507,0.07239587180374507
869,jg,deaths,trueDamageTaken,0.07238708869337927,0.07238708869337927
246,adc,totalHeal,visionWardsBoughtInGame,0.0720544298863218,0.0720544298863218
640,mid,longestTimeSpentLiving,neutralMinionsKilled,0.07202172008711248,0.07202172008711248
890,jg,goldEarned,trueDamageTaken,0.07168580080830796,0.07168580080830796
1044,jg,totalDamageDealt,trueDamageDealtToChampions,0.07147300114460345,0.07147300114460345
260,adc,totalTimeCrowdControlDealt,wardsPlaced,0.07136340585432001,0.07136340585432001
1148,top,deaths,wardsPlaced,-0.07123977535974664,0.07123977535974664
139,adc,magicalDamageTaken,wardsPlaced,0.07101395063449964,0.07101395063449964
728,mid,physicalDamageDealtToChampions,totalHeal,-0.07095593947922396,0.07095593947922396
103,adc,longestTimeSpentLiving,visionWardsBoughtInGame,0.07092425416486534,0.07092425416486534
546,sup,trueDamageTaken,visionScore,-0.07090934793600641,0.07090934793600641
1142,top,deaths,totalTimeCrowdControlDealt,-0.07075552141211003,0.07075552141211003
1342,top,totalDamageTaken,visionWardsBoughtInGame,-0.07058428940967683,0.07058428940967683
654,mid,longestTimeSpentLiving,visionScore,0.07055463818139578,0.07055463818139578
1265,top,physicalDamageDealt,totalDamageTaken,0.07045503652055272,0.07045503652055272
476,sup,timeCCingOthers,totalDamageTaken,0.0704110344351687,0.0704110344351687
537,sup,trueDamageDealt,trueDamageDealtToChampions,-0.07033831940759604,0.07033831940759604
219,adc,totalDamageDealt,visionWardsBoughtInGame,0.07029897898528899,0.07029897898528899
905,jg,kills,totalHeal,0.07020026704920104,0.07020026704920104
734,mid,physicalDamageDealtToChampions,visionScore,0.0698973552799822,0.0698973552799822
706,mid,neutralMinionsKilled,visionWardsBoughtInGame,0.06979603660528502,0.06979603660528502
1109,top,assists,magicalDamageTaken,0.06978233203738554,0.06978233203738554
1241,top,magicalDamageTaken,visionScore,0.06915625872305912,0.06915625872305912
1088,jg,totalTimeCrowdControlDealt,wardsPlaced,-0.06901991255945396,0.06901991255945396
967,jg,magicalDamageTaken,wardsPlaced,-0.06848392443435876,0.06848392443435876
263,adc,trueDamageDealt,visionScore,0.06841054858191593,0.06841054858191593
1373,top,trueDamageDealtToChampions,wardsPlaced,0.06815132411468579,0.06815132411468579
119,adc,magicDamageDealt,trueDamageTaken,0.06804693094026734,0.06804693094026734
1188,top,kills,visionWardsBoughtInGame,0.06778728510069401,0.06778728510069401
237,adc,totalDamageTaken,visionScore,0.06754582635489191,0.06754582635489191
295,sup,assists,trueDamageTaken,0.06751105065481357,0.06751105065481357
956,jg,magicalDamageTaken,totalDamageDealt,0.06744518482670651,0.06744518482670651
1117,top,assists,totalDamageTaken,0.06736255606891439,0.06736255606891439
356,sup,kills,trueDamageDealt,-0.06732195030519172,0.06732195030519172
495,sup,totalDamageDealt,visionWardsBoughtInGame,-0.06710353543963551,0.06710353543963551
73,adc,kills,timeCCingOthers,0.0668696912435725,0.0668696912435725
784,mid,totalDamageTaken,totalMinionsKilled,0.06658598936790036,0.06658598936790036
302,sup,deaths,magicDamageDealt,0.06652439796884382,0.06652439796884382
931,jg,longestTimeSpentLiving,visionWardsBoughtInGame,0.06630791008370016,0.06630791008370016
868,jg,deaths,trueDamageDealtToChampions,0.06602227040492879,0.06602227040492879
552,mid,assists,deaths,-0.06601084229818564,0.06601084229818564
820,mid,trueDamageDealtToChampions,visionWardsBoughtInGame,-0.0656693439165513,0.0656693439165513
88,adc,longestTimeSpentLiving,neutralMinionsKilled,0.06541061328333564,0.06541061328333564
823,mid,trueDamageTaken,visionWardsBoughtInGame,-0.06524633365719083,0.06524633365719083
1329,top,totalDamageDealtToChampions,trueDamageDealt,0.06513939845663423,0.06513939845663423
915,jg,longestTimeSpentLiving,magicalDamageTaken,-0.06506726361703515,0.06506726361703515
1232,top,magicalDamageTaken,totalDamageDealt,0.06504637998595071,0.06504637998595071
1095,jg,trueDamageDealtToChampions,visionScore,0.06499932033019028,0.06499932033019028
306,sup,deaths,physicalDamageDealtToChampions,0.0645704259245767,0.0645704259245767
661,mid,magicDamageDealt,physicalDamageTaken,-0.0645277755560546,0.0645277755560546
209,adc,timeCCingOthers,wardsPlaced,-0.06444635503037391,0.06444635503037391
619,mid,kills,magicDamageDealt,0.06442087074368895,0.06442087074368895
840,jg,assists,totalDamageDealtToChampions,0.06415071898937433,0.06415071898937433
249,adc,totalMinionsKilled,trueDamageDealt,0.06411391762727606,0.06411391762727606
396,sup,magicDamageDealt,visionScore,-0.0641136194101203,0.0641136194101203
366,sup,longestTimeSpentLiving,physicalDamageDealtToChampions,-0.0640835047850184,0.0640835047850184
191,adc,physicalDamageTaken,totalTimeCrowdControlDealt,0.0637719525812878,0.0637719525812878
1200,top,longestTimeSpentLiving,totalHeal,0.06359099275545402,0.06359099275545402
561,mid,assists,physicalDamageTaken,0.06351338509389975,0.06351338509389975
693,mid,neutralMinionsKilled,physicalDamageDealtToChampions,-0.06342538242428997,0.06342538242428997
919,jg,longestTimeSpentLiving,physicalDamageTaken,-0.06316522458689089,0.06316522458689089
1318,top,totalDamageDealt,totalTimeCrowdControlDealt,0.06308581764256926,0.06308581764256926
233,adc,totalDamageTaken,totalTimeCrowdControlDealt,0.06296808557694242,0.06296808557694242
817,mid,trueDamageDealt,wardsPlaced,-0.06254460285934375,0.06254460285934375
1012,jg,physicalDamageDealtToChampions,wardsPlaced,-0.062469766351630665,0.062469766351630665
563,mid,assists,totalDamageDealt,0.061867938790388176,0.061867938790388176
299,sup,deaths,goldEarned,-0.06184564373588115,0.06184564373588115
871,jg,deaths,visionWardsBoughtInGame,-0.061129694060059026,0.061129694060059026
900,jg,kills,physicalDamageTaken,0.06084532139583809,0.06084532139583809
158,adc,physicalDamageDealt,timeCCingOthers,0.060801438128995286,0.060801438128995286
763,mid,totalDamageDealt,totalDamageTaken,-0.060730353805362174,0.060730353805362174
123,adc,magicalDamageTaken,neutralMinionsKilled,0.06067724197296418,0.06067724197296418
461,sup,physicalDamageTaken,timeCCingOthers,0.06041765238561031,0.06041765238561031
375,sup,longestTimeSpentLiving,trueDamageDealt,0.06037856118207549,0.06037856118207549
195,adc,physicalDamageTaken,visionScore,0.05907031075453012,0.05907031075453012
403,sup,magicalDamageTaken,timeCCingOthers,0.058885137893515044,0.058885137893515044
1055,jg,totalDamageDealtToChampions,trueDamageTaken,0.058846533027488435,0.058846533027488435
1204,top,longestTimeSpentLiving,trueDamageDealtToChampions,-0.058727681748264385,0.058727681748264385
1349,top,totalHeal,visionScore,0.05869066813260018,0.05869066813260018
1191,top,longestTimeSpentLiving,magicalDamageTaken,-0.058519602296793365,0.058519602296793365
809,mid,totalTimeCrowdControlDealt,trueDamageTaken,-0.05842633340577878,0.05842633340577878
655,mid,longestTimeSpentLiving,visionWardsBoughtInGame,0.05838899376544005,0.05838899376544005
53,adc,goldEarned,timeCCingOthers,0.05821260673324025,0.05821260673324025
