,accountId,assists,champLevel,champion,creepsPerMinDeltas,csDiffPerMinDeltas,currentAccountId,currentPlatformId,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,gameCreation,gameDuration,gameId,gameVersion,goldEarned,goldPerMinDeltas,goldSpent,highestAchievedSeasonTier,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,map,matchHistoryUri,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,queueId,role,season,sightWardsBoughtInGame,spell_1,spell_2,summonerId,summonerName,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas,champion_subclass,champion_name,champion_defense,champion_attack,champion_class,champion_difficulty,champion_magic,position,rel_assists,rel_deaths,rel_goldEarned,rel_kills,rel_longestTimeSpentLiving,rel_magicDamageDealt,rel_magicalDamageTaken,rel_neutralMinionsKilled,rel_physicalDamageDealt,rel_physicalDamageDealtToChampions,rel_physicalDamageTaken,rel_timeCCingOthers,rel_totalDamageDealt,rel_totalDamageDealtToChampions,rel_totalDamageTaken,rel_totalHeal,rel_totalMinionsKilled,rel_totalTimeCrowdControlDealt,rel_trueDamageDealt,rel_trueDamageDealtToChampions,rel_trueDamageTaken,rel_visionScore,rel_visionWardsBoughtInGame,rel_wardsPlaced,norm_assists,norm_deaths,norm_goldEarned,norm_kills,norm_longestTimeSpentLiving,norm_magicDamageDealt,norm_magicalDamageTaken,norm_neutralMinionsKilled,norm_physicalDamageDealt,norm_physicalDamageDealtToChampions,norm_physicalDamageTaken,norm_timeCCingOthers,norm_totalDamageDealt,norm_totalDamageDealtToChampions,norm_totalDamageTaken,norm_totalHeal,norm_totalMinionsKilled,norm_totalTimeCrowdControlDealt,norm_trueDamageDealt,norm_trueDamageDealtToChampions,norm_trueDamageTaken,norm_visionScore,norm_visionWardsBoughtInGame,norm_wardsPlaced
842,2144379,10,17,107,"{'30-end': 3.6, '20-30': 5.6, '10-20': 6.1, '0-10': 5.3}","{'30-end': 0.20000000000000018, '20-30': 1.0999999999999996, '10-20': -2.2, '0-10': -1.0000000000000002}",2144379,KR,3250,3250,42450,"{'30-end': 309, '20-30': -235.30000000000007, '10-20': 520.6999999999999, '0-10': 345.9}","{'30-end': 3442, '20-30': 862.5999999999999, '10-20': 1223.4, '0-10': 711.3}",7,1,False,False,False,False,False,False,1525106987623,2176,3189712014,8.8.226.7254,13234,"{'30-end': 318.8, '20-30': 427.3, '10-20': 390.9, '0-10': 275.4}",12400,UNRANKED,0,3065,3157,1038,3071,0,3111,3364,1,7,TOP,0,3,2,651,53296,6655,14566,11,/v1/stats/player_history/KR/2144379,8,0,8,0,8400,8000.0,72834,13707,30823,0,420,SOLO,11,0,12,4,2750123,후초는진리,29,129083,20603,48861,17412,191,0,0,225,1,0,2953,240,3472,0,0,32,2,9,11,False,"{'30-end': 307.40000000000003, '20-30': -33.099999999999994, '10-20': 22.80000000000001, '0-10': -67.90000000000002}","{'30-end': 671.6, '20-30': 446.9, '10-20': 486.3, '0-10': 377.5}",Fighter,Rengar,8,7,Assassin,4,2,top,0.16129032258064516,0.21212121212121213,0.21492488834754364,0.3181818181818182,0.20305676855895197,0.15520273969411408,0.21198317640039002,0.17777777777777778,0.5429700313105711,0.6517831669044223,0.3334270847982,0.12236286919831224,0.18558326971488873,0.21493698881655818,0.27800315207929127,0.3020661658831081,0.276410998552822,0.12301804264625478,0.013545001697138716,0.022826707247479552,0.23787338996985474,0.125,0.058823529411764705,0.07801418439716312,0.23255813953488372,0.3888888888888889,0.32093802345058625,0.2413793103448276,0.297804208600183,0.12327791193641806,0.318522321532753,0.03418803418803419,0.14043451093674267,0.1758818472277469,0.559769054024862,0.13425925925925927,0.19800990630234505,0.19433858969266937,0.49762565454144364,0.29559460147695443,0.40611353711790393,0.014316620005090354,0.009706823045240435,0.008338834647857962,0.19697055653259204,0.16326530612244897,0.06666666666666667,0.0847457627118644
745,3440481,4,18,7,"{'20-30': 7.6, '10-20': 9.7, '0-10': 7.4}",,3440481,KR,5917,2437,10070,,"{'20-30': 912.1, '10-20': 687.8, '0-10': 439.5}",5,2,False,True,False,False,True,False,1525190157410,2068,3190716875,8.8.226.7254,17465,"{'20-30': 551.8, '10-20': 489.2, '0-10': 355.1}",14750,DIAMOND,0,3135,3285,3020,3089,3165,0,3340,5,14,TOP,940,4,2,525,171203,31356,10999,11,/v1/stats/player_history/KR/3440481,17,9,8,0,8100,8200.0,19446,4002,13508,0,420,DUO,11,0,14,4,4460427,Hide on bush,37,194948,38778,25027,3154,261,0,0,118,1,0,4299,3419,520,1,0,63,6,8,41,True,,"{'20-30': 726.9, '10-20': 617.9, '0-10': 427.79999999999995}",Mage,Leblanc,9,1,Assassin,4,10,top,0.09090909090909091,0.15625,0.2607105538140021,0.6086956521739131,0.176056338028169,0.43450773572646795,0.21095937703786105,0.265625,0.05916338843201504,0.17180389799948484,0.1522731628132433,0.30833333333333335,0.22005122352896025,0.4197207489988094,0.16970794257854085,0.0688450876388798,0.2849344978165939,0.1378504672897196,0.026338845355013817,0.3953972476003238,0.07857358718646117,0.2423076923076923,0.16666666666666666,0.2578616352201258,0.09302325581395349,0.2777777777777778,0.5234266570949988,0.4827586206896552,0.24016468435498628,0.39600623606369295,0.23528039018926047,0.07264957264957266,0.03651161025213781,0.05135180218905983,0.2197325268553249,0.1712962962962963,0.3057507590033501,0.38943933359811933,0.22090120633003982,0.053543841779135896,0.5589519650655022,0.00750827182489183,0.01413126727784918,0.11879364858760988,0.029500198559028763,0.3741496598639456,0.2,0.3389830508474576
13746,7024597,12,18,38,"{'30-end': 5.8, '20-30': 1.9000000000000001, '10-20': 8.1, '0-10': 7}",,7024597,KR,9501,2802,40726,,"{'30-end': 1079.2, '20-30': 1734.1, '10-20': 1096.9, '0-10': 395.4}",12,1,False,False,False,False,False,False,1525244503366,2396,3191350217,8.9.227.7511,18230,"{'30-end': 547, '20-30': 375.6, '10-20': 530.8, '0-10': 274.7}",17625,MASTER,0,3157,3100,3047,3027,3165,3102,3340,3,12,TOP,0,3,2,393,183734,34137,5941,11,/v1/stats/player_history/KR/7024597,24,12,9,0,8200,8400.0,29509,2747,35246,0,420,DUO,11,0,4,12,10134453,Jackpott,28,215531,37321,43397,4534,241,0,0,321,1,0,2287,436,2209,1,0,33,3,4,21,True,,"{'30-end': 726.2, '20-30': 321.20000000000005, '10-20': 562.6, '0-10': 484.3}",Mage,Kassadin,8,3,Assassin,5,8,top,0.15584415584415584,0.2727272727272727,0.2200494900114672,0.2926829268292683,0.16409185803757828,0.40633383092829106,0.12910165587378852,0.38095238095238093,0.07765730677123082,0.05827570113284399,0.3097705240769549,0.1794871794871795,0.2556665591163157,0.2714313766845822,0.2582478398514675,0.08680003828850388,0.2665929203539823,0.19900805951642903,0.21084170738453029,0.12054188554050319,0.26801747148750305,0.09166666666666666,0.058823529411764705,0.1076923076923077,0.27906976744186046,0.6666666666666666,0.5600382866714525,0.41379310344827586,0.1797804208600183,0.4249914416039822,0.11724347156425755,0.10256410256410256,0.05609983512643875,0.03524822604031668,0.6466290921230926,0.12962962962962962,0.339420082181742,0.37379907038655175,0.4341859304067155,0.07697139461845344,0.5152838427947598,0.02042504454059557,0.007517610668630164,0.015148882943608631,0.12531911272479718,0.17006802721088435,0.1,0.1694915254237288
10184,2144379,8,15,107,"{'20-30': 4.2, '10-20': 7.2, '0-10': 6}","{'20-30': -3.5999999999999996, '10-20': -0.8999999999999999, '0-10': -0.8999999999999997}",2144379,KR,3563,2539,34488,"{'20-30': 768.3000000000001, '10-20': 78.40000000000003, '0-10': 102.39999999999995}","{'20-30': 2341.9, '10-20': 1051.3, '0-10': 698.3}",8,0,False,False,False,False,False,True,1525287808191,1994,3191851620,8.9.227.7511,12764,"{'20-30': 324, '10-20': 507.4, '0-10': 300}",12900,UNRANKED,0,3065,3157,3071,1038,0,3047,3340,1,4,TOP,0,2,1,418,69503,7404,21877,11,/v1/stats/player_history/KR/2144379,3,0,1,0,8000,8100.0,64884,10056,21928,0,420,SOLO,11,0,12,4,2750123,후초는진리,13,135191,17665,47371,16973,197,0,0,218,1,0,804,204,3564,2,0,21,0,4,13,False,"{'20-30': -382.8, '10-20': -52.099999999999966, '0-10': 39.599999999999994}","{'20-30': 333.7, '10-20': 529, '0-10': 405.29999999999995}",Fighter,Rengar,8,7,Assassin,4,2,top,0.10126582278481013,0.22857142857142856,0.1879767900798209,0.11764705882352941,0.1293717115444135,0.19144669610319495,0.3528889892570249,0.04918032786885246,0.27495900024154896,0.3251738075990299,0.23742907878210404,0.07103825136612021,0.22131474951461397,0.1558804842751756,0.2886733008732533,0.3419700602421776,0.26986301369863014,0.023181624840493405,0.06795131845841786,0.02772492525142702,0.3656884875846501,0.07636363636363637,0.0,0.08333333333333333,0.18604651162790697,0.4444444444444444,0.29844460397224215,0.13793103448275862,0.19121683440073192,0.16076599957439328,0.48913677627126556,0.01282051282051282,0.12495936557743705,0.1290339137464232,0.3850867029319927,0.06018518518518518,0.2080012693676717,0.16280043367648164,0.48032602259401597,0.28814192343604106,0.4192139737991266,0.013871214049376432,0.0026428329591511378,0.0070880094506792675,0.20218982243149713,0.08843537414965986,0.0,0.1016949152542373
8902,2646598,7,16,245,"{'20-30': 7.9, '10-20': 8.8, '0-10': 6.9}",,2646598,KR,2786,1251,26407,,"{'20-30': 1039, '10-20': 873.0999999999999, '0-10': 470}",5,0,False,False,False,False,False,False,1525329727816,2012,3192038894,8.9.227.7511,13147,"{'20-30': 416.7, '10-20': 493.5, '0-10': 271.4}",12400,MASTER,0,1026,3152,3111,3089,1082,3100,3364,3,7,TOP,0,2,1,536,146955,26802,14593,11,/v1/stats/player_history/KR/2646598,12,0,8,0,8100,8200.0,19031,3594,16596,0,420,DUO,11,0,12,4,3412304,TRYyy,26,170543,31041,31882,9914,248,0,0,483,1,0,4557,644,692,0,0,24,4,5,7,False,,"{'20-30': 544.5, '10-20': 566, '0-10': 437}",Fighter,Ekko,8,5,Assassin,3,7,top,0.0958904109589041,0.17857142857142858,0.22545959665249005,0.3333333333333333,0.1438539989264627,0.4687126230747395,0.23018076280008834,0.6,0.1128043720511179,0.12284659557013945,0.22252017913169397,0.12322274881516587,0.2106712356180561,0.3089025555290184,0.22166908855778122,0.2694607523374647,0.32978723404255317,0.06537628586897672,0.013923601987252739,0.24826522744795682,0.11843231216840663,0.100418410041841,0.09523809523809523,0.051470588235294115,0.16279069767441862,0.2777777777777778,0.3167743479301268,0.2413793103448276,0.24519670631290028,0.33991867210703086,0.31915241184569787,0.05128205128205128,0.03570378819879041,0.046116535998870826,0.2803754835922311,0.12037037037037036,0.26582947288525965,0.30638599353779106,0.3004911237794471,0.16830489771666243,0.5305676855895196,0.030733010944260626,0.014979340540860368,0.022375872971752198,0.03925795654393828,0.10884353741496598,0.13333333333333333,0.05084745762711865
27629,206325287,4,17,107,"{'20-30': 2.6, '10-20': 5.4, '0-10': 5.3}","{'20-30': -4.7, '10-20': -4.799999999999999, '0-10': 2.220446049250313e-16}",206325287,KR,4331,1031,24225,"{'20-30': -494.20000000000005, '10-20': 381, '0-10': 104.80000000000001}","{'20-30': 1266.2, '10-20': 1206.6, '0-10': 554}",9,0,False,False,False,False,False,False,1525336512457,2022,3192404220,8.9.227.7511,13133,"{'20-30': 442.1, '10-20': 318.6, '0-10': 239.2}",12125,CHALLENGER,0,3077,3053,3143,3071,3047,1055,3340,1,5,TOP,0,2,1,374,15080,2835,8572,11,/v1/stats/player_history/KR/206325287,24,8,12,0,8000,8400.0,124645,12384,21152,0,420,SOLO,11,0,12,4,37710890,구리탑S2이예은,11,147360,15219,34120,6646,182,0,0,220,1,0,7635,0,4395,0,0,23,1,4,15,True,"{'20-30': 151, '10-20': -412.70000000000005, '0-10': -9}","{'20-30': 647, '10-20': 364.6, '0-10': 379.4}",Fighter,Rengar,8,7,Assassin,4,2,top,0.07547169811320754,0.23684210526315788,0.20481270078912073,0.19230769230769232,0.12310730743910467,0.21667911948962584,0.2581849944278787,0.6,0.2584837500207376,0.23893036985587776,0.22141040268807638,0.07857142857142857,0.19603121919552172,0.17646854200969364,0.24564257996702688,0.26877502325393293,0.2413793103448276,0.17988552739165986,0.03819314174232761,0.0,0.4324510479189216,0.09583333333333334,0.045454545454545456,0.1171875,0.09302325581395349,0.5,0.31610433117970804,0.1724137931034483,0.17108874656907594,0.034881246472552994,0.17864227205899513,0.10256410256410256,0.24128768781862742,0.15890572671397227,0.36984741069499816,0.05092592592592592,0.22790711369346733,0.13654368431787198,0.3264754031743083,0.11282573635514812,0.3864628820960699,0.013998472893866123,0.025097051794924052,0.0,0.2493334089748681,0.10204081632653061,0.03333333333333333,0.11864406779661017
2675,2144379,7,17,107,"{'30-end': 5.8, '20-30': 4.9, '10-20': 7.9, '0-10': 7.4}","{'30-end': -0.40000000000000036, '20-30': -3.8000000000000003, '10-20': -0.9000000000000004, '0-10': -0.09999999999999964}",2144379,KR,6109,4684,55388,"{'30-end': 1791.8000000000002, '20-30': 365.70000000000005, '10-20': 679.2, '0-10': 320}","{'30-end': 3799.4, '20-30': 1490.3000000000002, '10-20': 1238.5, '0-10': 739.9}",9,1,False,False,False,False,False,False,1525358786781,2214,3192770058,8.9.227.7511,14770,"{'30-end': 486.8, '20-30': 471.6, '10-20': 355.5, '0-10': 256.6}",14075,UNRANKED,1,3152,3157,3026,3111,3065,3123,3340,1,7,TOP,0,3,2,504,106039,14793,18821,11,/v1/stats/player_history/KR/2144379,4,0,1,0,8000,8400.0,55815,12956,35420,0,420,SOLO,11,0,12,4,2750123,FarmFarmFarm,27,169539,27999,57391,27700,232,0,0,185,1,0,7685,250,3150,0,0,36,1,11,10,True,"{'30-end': 153.39999999999998, '20-30': -31.200000000000017, '10-20': -115.99999999999997, '0-10': 1.2000000000000455}","{'30-end': 573.4, '20-30': 471, '10-20': 449.3, '0-10': 459.6}",Fighter,Rengar,8,7,Assassin,4,2,top,0.12280701754385964,0.34615384615384615,0.22370314274895872,0.35,0.11615579626642084,0.3628155077377877,0.31761112423639004,0.06153846153846154,0.1397590180435991,0.283395673381893,0.38502929570728206,0.09407665505226481,0.2278587681253889,0.25652560308574673,0.35768106548335027,0.34024468137375324,0.27358490566037735,0.039136873281150834,0.14661274014155712,0.02400845097474311,0.34242852483965647,0.13584905660377358,0.02631578947368421,0.07194244604316546,0.16279069767441862,0.5,0.3944484326393874,0.2413793103448276,0.23055809698078683,0.24527669063017551,0.4178198875172108,0.017094017094017096,0.10730602051284048,0.16624536460806077,0.6500461499185012,0.125,0.26418714667085424,0.27373144261837545,0.5966631448176573,0.47024870554282316,0.49563318777292575,0.011771443115296513,0.02526140707845335,0.00868628609151871,0.17870312588642423,0.19047619047619047,0.03333333333333333,0.07627118644067797
532,3440481,4,17,7,"{'20-30': 7.9, '10-20': 10.3, '0-10': 6.800000000000001}",,3440481,KR,13361,6792,7150,,"{'20-30': 778.9, '10-20': 544.2, '0-10': 376.5}",2,1,False,True,False,False,False,False,1525369623462,1834,3192871253,8.9.227.7511,15152,"{'20-30': 636.6, '10-20': 460.70000000000005, '0-10': 339.1}",12425,DIAMOND,0,3135,1082,3020,3165,3285,1058,3340,2,11,TOP,710,9,2,1114,152052,21032,10334,11,/v1/stats/player_history/KR/3440481,24,8,16,0,8100,8200.0,18192,2586,7077,0,420,DUO,11,0,12,4,4460427,Hide on bush,16,172676,24618,18426,1103,253,0,0,185,1,0,2432,1000,1015,3,0,50,3,5,35,True,,"{'20-30': 608.9, '10-20': 616.4000000000001, '0-10': 466.7}",Mage,Leblanc,9,1,Assassin,4,10,top,0.15384615384615385,0.11764705882352941,0.2734672514303247,0.55,0.2321316941029381,0.4724371283160269,0.18695612844866577,0.34285714285714286,0.08154410248594762,0.10275360591250447,0.15678933026120478,0.14678899082568808,0.24010957304058236,0.3113404408695982,0.17566472500548178,0.05474488783005758,0.3092909535452323,0.2205005959475566,0.013960082887992147,0.42735042735042733,0.22676496872207327,0.19305019305019305,0.10344827586206896,0.24475524475524477,0.09302325581395349,0.1111111111111111,0.4127303182579565,0.3793103448275862,0.5096065873741995,0.35170844089155356,0.21976149914821125,0.10256410256410256,0.03407062505961338,0.033182348940756806,0.0934388562675517,0.07407407407407407,0.26931859819932996,0.23743787369709202,0.14426035365556317,0.018725065783889314,0.5414847161572053,0.011771443115296513,0.007994240990865133,0.03474514436607484,0.05758211834118114,0.2857142857142857,0.1,0.288135593220339
7540,1196206,13,18,84,"{'30-end': 3.2, '20-30': 9.7, '10-20': 8.4, '0-10': 5.3}","{'30-end': -5.9, '20-30': 3.4000000000000004, '10-20': 0.40000000000000036, '0-10': -1.6000000000000003}",1196206,KR,16962,1146,29542,"{'30-end': 153.10000000000002, '20-30': 234.5999999999999, '10-20': -341.90000000000003, '0-10': 46.30000000000004}","{'30-end': 1332.6, '20-30': 963.6999999999999, '10-20': 755, '0-10': 484.40000000000003}",5,1,False,False,False,False,False,False,1525370068049,2419,3192871743,8.9.227.7511,16104,"{'30-end': 399.70000000000005, '20-30': 483.29999999999995, '10-20': 406.1, '0-10': 267.6}",14675,CHALLENGER,0,3111,3146,3157,3135,3057,3165,3363,1,5,TOP,0,4,2,815,55562,11593,19374,11,/v1/stats/player_history/KR/1196206,23,0,13,0,8100,8400.0,162551,6844,16745,0,420,SOLO,11,0,4,12,1687546,쿠소만화 보따리,15,224795,18914,38107,16963,266,0,0,628,1,0,6680,476,1986,1,0,21,1,3,16,False,"{'30-end': -252.09999999999997, '20-30': 336.09999999999997, '10-20': -29.599999999999994, '0-10': -27.899999999999977}","{'30-end': 413.40000000000003, '20-30': 747.4, '10-20': 523.2, '0-10': 418.4}",Assassin,Akali,7,5,Assassin,3,8,top,0.1780821917808219,0.16666666666666666,0.22204756980351603,0.29411764705882354,0.2898293029871977,0.13896475484458318,0.22565428561445194,0.48936170212765956,0.7437975309093904,0.4730439590821123,0.26830206213648233,0.07653061224489796,0.2941492055308608,0.1941849243342026,0.24252047680568195,0.37455838191132307,0.266,0.21912072575017447,0.04580173607778067,0.08197003616325124,0.2243053986898577,0.06752411575562701,0.02,0.08602150537634409,0.3023255813953488,0.2777777777777778,0.45829145728643217,0.1724137931034483,0.3728270814272644,0.12851935122732025,0.4307250705934517,0.09829059829059829,0.31507395951546247,0.08781902403346464,0.28330158480783957,0.06944444444444445,0.35457397665410384,0.17620790708159345,0.3727664317477272,0.2879721585603939,0.5698689956331878,0.0399592771697633,0.02195786587951443,0.016538688718251624,0.11266806603505986,0.08843537414965986,0.03333333333333333,0.1271186440677966
15665,201412938,3,18,11,"{'30-end': 7, '20-30': 8.2, '10-20': 7.5, '0-10': 8}","{'30-end': 3.8000000000000003, '20-30': 3.1, '10-20': 2, '0-10': 2.4000000000000004}",201412938,KR,12264,5824,48833,"{'30-end': 300.9333333333333, '20-30': 613.3, '10-20': 632.2, '0-10': 63.19999999999999}","{'30-end': 960.8000000000001, '20-30': 1300.8, '10-20': 970.7, '0-10': 456.3}",13,1,False,False,False,False,False,False,1525428612074,2819,3193316145,8.9.227.7511,20238,"{'30-end': 442.26666666666665, '20-30': 556.8, '10-20': 311.70000000000005, '0-10': 306.5}",21075,PLATINUM,0,3143,3153,3053,3091,3124,3742,3340,2,6,TOP,0,2,2,334,21080,2362,12075,11,/v1/stats/player_history/KR/201412938,29,13,4,0,8000,8100.0,325523,19440,34971,0,420,SOLO,11,0,12,4,17571984,다표음식은너야,10,361840,30492,49918,7558,371,0,0,552,1,0,15238,8690,2870,2,0,44,3,7,23,True,"{'30-end': -13.333333333333314, '20-30': 205.8, '10-20': -142.5, '0-10': 76.20000000000002}","{'30-end': 571.3333333333334, '20-30': 597, '10-20': 410.6, '0-10': 473.9}",Fighter,MasterYi,4,10,Assassin,4,2,top,0.057692307692307696,0.35135135135135137,0.23972708212411603,0.2222222222222222,0.08706986444212722,0.04958751561371608,0.21567891972993247,0.30851063829787234,0.6534651279034988,0.5782788470119284,0.3872757475083056,0.05181347150259067,0.37774297943417895,0.26825255786538105,0.3223406797063173,0.23770285570512015,0.35984481086323955,0.05847457627118644,0.43988337519124737,0.6990588046013997,0.3349282296650718,0.11369509043927649,0.05555555555555555,0.1111111111111111,0.06976744186046512,0.7222222222222222,0.656137832017229,0.20689655172413793,0.15279048490393413,0.04875972650142023,0.26039065599402583,0.12393162393162394,0.6323085997037337,0.2494450361207704,0.6412285697452917,0.046296296296296294,0.5787498691373534,0.30049271659671306,0.5098979437820014,0.12830829301417537,0.7991266375545851,0.035123441079155,0.05008891620838935,0.3019353045411904,0.16281840358540875,0.24489795918367346,0.1,0.1864406779661017
28997,2327690,6,18,245,"{'30-end': 4.266666666666667, '20-30': 8.9, '10-20': 8.1, '0-10': 6.9}",,2327690,KR,9215,4855,51385,,"{'30-end': 1487.5333333333335, '20-30': 1724.1, '10-20': 1184, '0-10': 768.1}",16,0,False,False,False,False,False,False,1525440832970,2821,3193707094,8.9.227.7511,19031,"{'30-end': 372.26666666666665, '20-30': 465.7, '10-20': 438.3, '0-10': 342.8}",19300,UNRANKED,0,3157,3100,3152,3089,3135,3111,3364,1,7,TOP,0,2,1,493,268996,32126,43768,11,/v1/stats/player_history/KR/2327690,47,9,33,0,8100,8300.0,28569,4506,21111,0,420,DUO,11,0,12,4,3063578,cesuna,32,448336,37131,66037,18899,309,0,0,580,1,0,150771,498,1157,2,0,36,2,13,8,False,,"{'30-end': 457.6666666666667, '20-30': 632.2, '10-20': 528.5999999999999, '0-10': 451.3}",Fighter,Ekko,8,5,Assassin,3,7,top,0.09836065573770492,0.37209302325581395,0.22158442586684676,0.22580645161290322,0.10493827160493827,0.47847965719713476,0.3799866299714368,0.5595238095238095,0.07297765380253196,0.11771467384205439,0.1833554808619297,0.14746543778801843,0.3981199378758992,0.24140823093426955,0.27454330780679653,0.24760894059691324,0.287977632805219,0.22780832678711704,0.874217227943223,0.03534672439491802,0.11332027424094025,0.10198300283286119,0.04,0.044444444444444446,0.13953488372093023,0.8888888888888888,0.5983728164632687,0.2413793103448276,0.22552607502287284,0.6222092689741953,1.0,0.20085470085470086,0.05427006951162777,0.057818895718116846,0.369042241904126,0.14814814814814814,0.7202385626046901,0.3717595027748854,0.6970474520776974,0.3208386384856973,0.6637554585152838,0.03690506490201069,0.49560020905992064,0.01730308189430527,0.065637941793839,0.19047619047619047,0.06666666666666667,0.059322033898305086
21754,210499680,12,16,7,"{'20-30': 2.9000000000000004, '10-20': 7.5, '0-10': 5.5}",,210499680,KR,2764,706,8405,,"{'20-30': 933.4, '10-20': 822.8, '0-10': 489.09999999999997}",5,2,False,False,False,False,False,False,1525447444038,1821,3193836433,8.9.227.7511,14146,"{'20-30': 504, '10-20': 465.6, '0-10': 381.29999999999995}",13225,UNRANKED,0,2033,3108,3020,3165,3285,3089,3364,3,14,TOP,519,5,2,612,106898,29623,10831,11,/v1/stats/player_history/KR/210499680,12,4,8,0,8100,8200.0,15259,3023,11109,0,420,DUO,11,0,4,14,69920128,WhatEverBro,20,125996,34264,22453,1658,159,0,0,119,1,0,3838,1618,512,0,0,18,5,9,8,True,,"{'20-30': 514.9000000000001, '10-20': 632.4000000000001, '0-10': 429.6}",Mage,Leblanc,9,1,Assassin,4,10,top,0.23076923076923078,0.16129032258064516,0.24646316816502892,0.4827586206896552,0.18101153504880213,0.29204869572819564,0.20648961927821097,0.5714285714285714,0.23088562393136527,0.2730557311895944,0.14419969106556418,0.1092896174863388,0.17709424102166943,0.34407479188214857,0.16446433541846736,0.03575047976367596,0.23695976154992549,0.08506075768406005,0.01373947970401767,0.2634321068056008,0.07289293849658314,0.08035714285714286,0.1388888888888889,0.06451612903225806,0.27906976744186046,0.2777777777777778,0.36458482890643695,0.4827586206896552,0.2799634034766697,0.24726362635430835,0.23135982824204804,0.05128205128205128,0.02836136702957018,0.03878972963956219,0.172620333457709,0.09259259259259259,0.1929602439279732,0.3409835009714783,0.19101580187857747,0.0281470163823105,0.33624454148471616,0.007571901247136676,0.012615911563709038,0.05621764358430909,0.02904634935042832,0.06802721088435375,0.16666666666666666,0.059322033898305086
16972,205248873,8,18,91,"{'30-end': 3.6, '20-30': 6.699999999999999, '10-20': 10.6, '0-10': 8.600000000000001}",,205248873,KR,9068,3082,16928,,"{'30-end': 811, '20-30': 1046.7, '10-20': 598.5, '0-10': 406.1}",7,0,False,False,False,False,True,False,1525510202818,2239,3194746022,8.9.228.4283,17479,"{'30-end': 649, '20-30': 520.1, '10-20': 473.6, '0-10': 328}",17175,CHALLENGER,0,3142,3814,3139,3117,3026,3147,3340,2,10,TOP,826,3,1,587,306,306,16463,11,/v1/stats/player_history/KR/205248873,19,5,5,0,8100,8300.0,211072,31730,11475,0,420,DUO,11,0,14,4,31700901,MVP Ian,4,365986,33118,28841,5210,285,0,0,334,1,0,154607,1081,903,1,0,57,5,18,22,False,,"{'30-end': 694.6, '20-30': 502.5, '10-20': 531, '0-10': 477.40000000000003}",Fighter,Talon,7,9,Assassin,3,1,top,0.125,0.21212121212121213,0.25161949730803557,0.47619047619047616,0.16144114411441143,0.0011676715256048232,0.23779809622856812,0.38,0.46700444719782286,0.5857377563641063,0.1482328321190513,0.031746031746031744,0.4182176163197956,0.3028319053410265,0.19071834310918312,0.08062768887925965,0.3205849268841395,0.21273885350318472,0.9598447927983859,0.3198224852071006,0.19724770642201836,0.21189591078066913,0.14705882352941177,0.15384615384615385,0.18604651162790697,0.3888888888888889,0.5240966738454176,0.3448275862068966,0.2685269899359561,0.0007078024814722292,0.36279200018669344,0.0811965811965812,0.4095229567455088,0.4071445985654344,0.1798079377859822,0.018518518518518517,0.5855318257956449,0.32868168790321717,0.2651836199189588,0.0884475002122061,0.611353711790393,0.02125222702977857,0.5082095464122885,0.037559501059726906,0.05122822942077495,0.3333333333333333,0.16666666666666666,0.17796610169491525
